Test Result UID,Sample Name,Sample Type,cis-Nerolidol,trans-Nerolidol,trans-Nerolidol 1,trans-Nerolidol 2,trans-Ocimene,3-Carene,Camphene,Caryophyllene Oxide,Eucalyptol,Geraniol,Guaiol,Isopulegol,Linalool,Ocimene,Terpinolene,alpha-Bisabolol,alpha-Humulene,alpha-Pinene,alpha-Terpinene,beta-Caryophyllene,beta-Myrcene,beta-Ocimene,beta-Pinene,delta-Limonene,gamma-Terpinene,p-Cymene,delta-9 THC-A,delta-9 THC,delta-8 THC,THC-A,THCV,CBN,CBD-A,CBD,CBDV,CBDV-A,delta-9 CBG-A,delta-9 CBG,CBC,URL
,Venom OG,"Flower, Inhalable",,,,,,0.0,0.018000000000000002,0.006999999999999999,0.0,0.0,0.0,0.0,0.18100000000000002,0.0,0.006,0.0,0.11800000000000001,0.057999999999999996,0.0,0.38799999999999996,0.58,,0.114,0.633,0.0,0.0,,1.18,0.0,23.65,0.0,0.0,0.02,0.0,0.0,,0.48,0.11,0.0,https://www.allbud.com/marijuana-strains/hybrid/venom-og
,White Cookies,"Hybrid, Flower, Inhalable",,,,,,0.0,0.008,0.006,0.0,0.0,0.0,0.0,0.011000000000000001,0.0,0.0,0.0,0.114,0.026000000000000002,0.0,0.335,0.369,,0.048,0.218,0.0,0.0,,1.15,0.0,24.01,0.0,0.0,0.04,0.0,0.0,0.02,0.55,0.14,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/white-cookies
,Burmese Kush,"Indica, Flower, Inhalable",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.038,0.155,0.03,0.0,0.5539999999999999,0.317,,0.057999999999999996,0.38299999999999995,0.0,0.0,,2.02,0.0,26.35,0.0,0.0,0.03,0.0,0.0,0.0,0.82,0.09,0.0,https://www.allbud.com/marijuana-strains/hybrid/burmese-kush
,Northern Skunk,"Indica, Flower, Inhalable",,,,,,0.0,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.207,0.08199999999999999,0.0,0.6920000000000001,1.33,,0.163,1.081,0.0,0.0,,1.86,0.0,27.26,0.0,0.0,0.05,0.0,0.0,0.0,0.86,0.11,0.0,https://www.allbud.com/marijuana-strains/hybrid/northern-skunk
,Mountain Temple,"Flower, Inhalable",,,,,,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.067,0.051,0.521,0.0,0.17300000000000001,0.364,,0.223,0.13,0.0,0.0,,0.82,0.0,16.06,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.05,0.0,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/mountain-temple
,Cake Frosting,"Concentrate, Inhalable",,,,,,0.0,0.016,0.071,0.0,0.0,0.0,0.0,0.368,0.0,0.032,0.153,0.652,0.048,0.0,1.681,1.237,,0.099,0.8290000000000001,0.0,0.013000000000000001,,3.9,0.0,72.48,0.0,0.0,0.12,0.0,0.0,0.0,1.18,0.29,0.0,https://www.allbud.com/marijuana-strains/hybrid/cake-frosting
,ALPINE OG,"Flower, Inhalable",,,,,,0.028999999999999998,0.003,0.0,0.003,0.0,0.08199999999999999,0.0,0.087,0.008,0.721,0.0,0.043,0.062,0.016,0.154,0.43700000000000006,,0.109,0.27399999999999997,0.011000000000000001,0.0,,0.91,0.0,18.0,0.0,0.0,0.04,0.0,0.0,0.0,0.3,0.21,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/alpine-og
,SFV OG Kush,"Flower, Inhalable",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11900000000000001,0.0,0.0,0.0,0.142,0.033,0.0,0.47100000000000003,1.175,,0.067,0.371,0.0,0.0,,1.95,0.0,19.87,0.0,0.0,0.02,0.0,0.0,0.0,0.63,0.09,0.01,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/sfv-og-kush
,Blueberry Cheesecake,"Flower, Inhalable",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11599999999999999,0.0,0.0,0.0,0.106,0.037000000000000005,0.0,0.379,0.1,,0.06,0.32,0.0,0.0,,1.29,0.0,18.55,0.0,0.0,0.03,0.0,0.0,0.01,0.31,0.07,0.0,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/blueberry-cheesecake
,Motivation,"Flower, Inhalable",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.28800000000000003,0.04,0.0,0.7390000000000001,0.6,,0.075,0.45399999999999996,0.0,0.0,,1.31,0.0,22.37,0.0,0.0,0.03,0.0,0.0,0.0,0.51,0.07,0.0,https://www.allbud.com/marijuana-strains/hybrid/motivation
,1,"Concentrate, Inhalable",,,,,,0.003,0.008,0.125,0.0,0.006,0.0,0.0,0.115,0.01,0.10300000000000001,0.182,0.418,0.028999999999999998,0.003,1.208,0.094,,0.052000000000000005,0.298,0.004,0.0,,12.46,0.0,60.65,0.0,0.19,0.16,0.0,0.0,0.0,2.12,0.51,0.12,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/1
,Silver Dream,"Flower, Inhalable",,,,,,0.0,0.004,0.005,0.001,0.001,0.0,0.0,0.037000000000000005,0.0,0.002,0.035,0.057999999999999996,0.263,0.0,0.17,0.436,,0.114,0.047,0.0,0.0,,1.21,0.0,19.47,0.0,0.0,0.05,0.0,0.0,0.0,0.11,0.03,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/silver-dream
,Blue Tara,"Concentrate, Inhalable",,,,,,0.0,0.027000000000000003,0.059000000000000004,0.027999999999999997,0.0,0.034,0.0,0.391,0.063,0.032,0.0,0.147,0.099,0.0,0.424,0.092,,0.11599999999999999,0.461,0.0,0.0,,15.98,0.0,33.42,0.11,0.0,0.21,0.0,0.0,0.0,1.09,0.42,0.19,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/blue-tara
,Chronic Widow,"Flower, Inhalable",,,,,,0.0,0.003,0.008,0.003,0.0,0.0,0.0,0.046,0.0,0.002,0.0,0.078,0.012,0.0,0.275,0.193,,0.023,0.091,0.0,0.0,,0.17,0.0,13.99,0.0,0.0,0.02,0.0,0.0,0.0,0.33,0.09,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/chronic-widow
,Chiesel,"Sativa, Flower, Inhalable",,,,,,0.0,0.018000000000000002,0.008,0.0,0.0,0.0,0.0,0.155,0.0,0.01,0.129,0.22899999999999998,0.066,0.0,0.581,0.599,,0.128,0.737,0.0,0.0,,0.38,0.0,22.78,0.0,0.0,0.03,0.0,0.0,0.0,0.33,0.12,0.0,https://www.allbud.com/marijuana-strains/hybrid/chiesel
,Purple Cream,"Indica, Flower, Inhalable",,,,,,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.076,0.128,0.0,0.019,0.095,0.31,0.0,0.354,1.381,,0.083,0.049,0.0,0.0,,0.29,0.0,20.61,0.0,0.0,0.05,0.0,0.0,0.0,0.18,0.14,0.0,https://www.allbud.com/marijuana-strains/hybrid/purple-cream
,Banana Dream,"Concentrate, Inhalable",,,,,,0.0,0.0,0.10400000000000001,0.0,0.001,0.008,0.0,0.026000000000000002,0.0,0.0,0.057,0.094,0.021,0.0,0.243,0.04,,0.019,0.038,0.0,0.0,,2.12,0.0,91.39,0.0,0.0,0.15,0.0,0.0,0.0,0.69,0.25,0.0,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/banana-dream
,Hells OG,"Hybrid, Flower, Inhalable",,,,,,0.0,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.253,0.0,0.02,0.0,0.17,0.07,0.0,0.5589999999999999,0.821,,0.14,0.935,0.0,0.0,,1.82,0.0,25.54,0.0,0.0,0.01,0.0,0.0,0.0,0.52,0.1,0.01,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/hells-og
,XXX OG,"Flower, Inhalable",,,,,,0.0,0.005,0.005,0.0,0.0,0.003,0.006,0.054000000000000006,0.057,0.006999999999999999,0.028999999999999998,0.055,0.316,0.0,0.19,0.272,,0.096,0.06,0.0,0.0,,0.86,0.0,15.65,0.0,0.0,0.04,0.0,0.0,0.0,0.56,0.04,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/xxx-og
,Golden Strawberry,"Concentrate, Inhalable",,,,,,0.0,0.05,0.055999999999999994,0.0,0.0,0.0,0.0,0.055999999999999994,0.22699999999999998,0.042,0.184,0.635,0.32299999999999995,0.0,2.2119999999999997,0.6940000000000001,,0.392,1.743,0.0,0.0,,0.89,0.0,72.9,0.0,0.0,0.22,0.0,0.0,0.0,2.03,0.68,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/golden-strawberry
,Blue Glue,"Hybrid, Flower, Inhalable",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.079,0.0,0.0,0.10800000000000001,0.42100000000000004,0.0,0.259,0.9420000000000001,,0.182,0.11,0.0,0.0,,1.51,0.0,14.75,0.0,0.0,0.02,0.0,0.0,0.0,0.17,0.05,0.0,https://www.allbud.com/marijuana-strains/hybrid/blue-glue
,Oracle,"Flower, Inhalable",,,,,,0.0,0.002,0.015,0.0,0.0,0.0,0.008,0.040999999999999995,0.0,0.0,0.081,0.035,0.147,0.0,0.11599999999999999,0.653,,0.05,0.071,0.0,0.0,,2.44,0.0,1.54,0.0,0.03,6.96,2.49,0.05,0.17,0.21,0.08,0.14,https://www.allbud.com/marijuana-strains/hybrid/oracle
,Khalifa Kush,"Flower, Inhalable",,,,,,0.0,0.013000000000000001,0.011000000000000001,0.0,0.009000000000000001,0.001,0.011000000000000001,0.207,0.001,0.015,0.067,0.193,0.049,0.0,0.6,1.05,,0.079,0.45799999999999996,0.0,0.0,,1.4,0.0,23.75,0.0,0.0,0.06,0.0,0.0,0.0,0.99,0.15,,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/khalifa-kush
,Tits,"Hybrid, Flower, Inhalable",,,,,,0.0,0.021,0.023,0.0,0.033,0.0,0.0,0.252,0.0,0.0,0.0,0.254,0.057,0.0,0.779,0.423,,0.111,0.648,0.0,0.0,,2.91,0.0,22.85,0.0,0.0,0.02,0.0,0.0,0.0,0.9,0.1,0.02,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/tits
,Kosher Jack,"Flower, Inhalable",,,,,,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.1,0.805,0.0,0.073,0.067,0.028999999999999998,0.187,0.132,,0.10099999999999999,0.099,0.021,0.0,,0.76,0.0,20.41,0.0,0.0,0.01,0.0,0.0,0.0,1.08,0.13,0.0,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/kosher-jack
,Sour Lime,"Flower, Inhalable",,,,,,0.0,0.023,0.009000000000000001,0.004,0.001,0.0,0.001,0.079,0.055999999999999994,0.013000000000000001,0.065,0.086,0.361,0.0,0.285,0.14,,0.252,0.938,0.0,0.0,,0.27,0.0,24.13,0.0,0.0,0.1,0.0,0.0,0.0,1.48,0.15,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/sour-lime
,Blue Lights,"Flower, Inhalable",,,,,,0.0,0.006999999999999999,0.006999999999999999,0.0,0.0,0.0,0.003,0.052000000000000005,0.0,0.005,0.036000000000000004,0.09699999999999999,0.27899999999999997,0.0,0.262,0.615,,0.136,0.126,0.0,0.0,,0.49,0.0,19.69,0.0,0.0,0.05,0.0,0.0,0.0,0.48,0.04,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/blue-lights
,Blue Dream Haze,"Flower, Inhalable",,,,,,0.0,0.008,0.016,0.005,0.0,0.002,0.016,0.14400000000000002,0.135,0.006,0.10099999999999999,0.07,0.488,0.0,0.22399999999999998,1.9909999999999999,,0.23800000000000002,0.13699999999999998,0.0,0.0,,0.47,0.0,26.86,0.0,0.0,0.1,0.0,0.0,0.0,0.58,0.06,0.0,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/blue-dream-haze
,Chem Valley Kush,"Flower, Inhalable",,,,,,0.0,0.008,0.013000000000000001,0.001,0.0,0.031,0.009000000000000001,0.086,0.027999999999999997,0.004,0.039,0.08900000000000001,0.377,0.0,0.195,1.568,,0.188,0.149,0.0,0.0,,0.41,0.0,29.08,0.0,0.0,0.08,0.0,0.0,0.0,0.44,0.06,0.0,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/chem-valley-kush
,Forbidden Fruit,"Flower, Inhalable",,,,,,0.0,0.004,0.006,0.0,0.003,0.085,0.0,0.155,0.0,0.004,0.034,0.06,0.016,0.0,0.2,0.633,,0.033,0.187,0.0,0.0,,0.29,0.0,19.43,0.0,0.0,0.06,0.0,0.0,0.0,0.6,0.09,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/forbidden-fruit
,Gelato Cookies,"Flower, Inhalable",,,,,,0.0,0.002,0.013000000000000001,0.001,0.001,0.004,0.0,0.182,0.0,0.0,0.001,0.218,0.011000000000000001,0.0,0.473,0.444,,0.021,0.085,0.0,0.0,,0.4,0.0,17.73,0.0,0.0,0.05,0.0,0.0,0.0,0.37,0.13,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/gelato-cookies
,Truffula Tree,"Flower, Inhalable",,,,,,0.0,0.009000000000000001,0.011000000000000001,0.0,0.0,0.085,0.002,0.07,0.004,0.012,0.076,0.2,0.033,0.0,0.6970000000000001,0.301,,0.065,0.376,0.0,0.0,,0.37,0.0,22.52,0.0,0.0,0.07,0.0,0.0,0.01,0.35,0.05,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/truffula-tree
,Dog Walker OG,"Flower, Inhalable",,,,,,0.0,0.023,0.006,0.0,0.02,0.002,0.004,0.242,0.002,0.011000000000000001,0.073,0.098,0.079,0.0,0.29600000000000004,0.8320000000000001,,0.162,0.909,0.0,0.0,,1.04,0.0,26.65,0.0,0.0,0.06,0.0,0.0,0.0,0.46,0.13,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/dog-walker-og
,Ghost Train Haze,"Flower, Inhalable",,,,,,0.055,0.005,0.0,0.006,0.003,0.001,0.004,0.011000000000000001,0.064,1.367,0.006999999999999999,0.01,0.08900000000000001,0.037000000000000005,0.03,0.23,,0.149,0.28600000000000003,0.021,0.002,,0.56,0.0,14.95,0.0,0.0,0.06,0.0,0.0,0.0,1.73,0.12,0.0,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/ghost-train-haze
,Space Candy,"Flower, Inhalable",,,,,,0.0,0.017,0.008,0.0,0.0,0.07,0.0,0.078,0.09,0.019,0.0,0.134,0.062,0.0,0.483,0.08800000000000001,,0.083,0.574,0.0,0.0,,0.81,0.0,22.18,0.0,0.0,0.03,0.0,0.0,0.0,0.36,0.1,0.0,https://www.allbud.com/marijuana-strains/hybrid/space-candy
,Cookies and Cream,"Hybrid, Flower, Inhalable",,,,,,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.10300000000000001,0.054000000000000006,0.0,0.282,0.14800000000000002,,0.09699999999999999,0.435,0.0,0.0,,0.82,0.0,26.17,0.0,0.0,0.02,0.0,0.0,0.0,1.5,0.06,0.0,https://www.allbud.com/marijuana-strains/hybrid/cookies-and-cream
,Thin Mint,"Flower, Inhalable",,,,,,0.0,0.005,0.015,0.003,0.0,0.0,0.0,0.003,0.08900000000000001,0.006,0.094,0.128,0.226,0.0,0.46399999999999997,1.4880000000000002,,0.08800000000000001,0.105,0.0,0.0,,1.16,0.0,21.18,0.0,0.0,0.06,0.0,0.0,0.0,0.2,0.08,0.0,https://www.allbud.com/marijuana-strains/hybrid/thin-mint
,Dream Beaver,"Flower, Inhalable",,,,,,0.0,0.009000000000000001,0.024,0.0,0.005,0.0,0.003,0.027000000000000003,0.066,0.006,0.011000000000000001,0.175,0.42700000000000005,0.0,0.474,1.953,,0.21,0.309,0.0,0.0,,1.22,0.0,21.1,0.0,0.0,0.05,0.0,0.0,0.0,0.78,0.11,0.0,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/dream-beaver
,Purple Lights,"Hybrid, Flower, Inhalable",,,,,,0.0,0.011000000000000001,0.006999999999999999,0.0,0.0,0.053,0.0,0.10400000000000001,0.0,0.006999999999999999,0.0,0.037000000000000005,0.03,0.0,0.121,0.878,,0.054000000000000006,0.24100000000000002,0.0,0.0,,0.81,0.0,25.15,0.0,0.0,0.02,0.0,0.0,0.0,0.37,0.2,0.0,https://www.allbud.com/marijuana-strains/indica/purple-lights
,Skywalker,"Flower, Inhalable",,,,,,0.0,0.024,0.016,0.0,0.019,0.0,0.0,0.29100000000000004,0.004,0.012,0.0,0.068,0.067,0.0,0.18899999999999997,0.445,,0.125,0.745,0.0,0.0,,1.84,0.0,25.43,0.0,0.0,0.02,0.0,0.0,0.0,0.18,0.09,0.0,https://www.allbud.com/marijuana-strains/hybrid/skywalker
,Kryptonite,"Flower, Inhalable",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.21600000000000003,0.031,0.0,0.7929999999999999,0.348,,0.053,0.26,0.0,0.0,,1.64,0.0,24.7,0.0,0.0,0.03,0.0,0.0,0.0,0.2,0.09,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/kryptonite
,Willie Nelson,"Flower, Inhalable",,,,,,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.131,0.534,0.0,0.027999999999999997,0.036000000000000004,0.0,0.094,0.441,,0.066,0.16699999999999998,0.0,0.0,,0.95,0.0,16.64,0.0,0.0,0.02,0.0,0.0,0.0,1.0,0.04,0.0,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/willie-nelson
,Marionberry Kush,"Hybrid, Flower, Inhalable",,,,,,0.0,0.0,0.0,0.0,0.0,0.10300000000000001,0.0,0.193,0.0,0.0,0.0,0.039,0.027999999999999997,0.0,0.124,0.076,,0.049,0.287,0.0,0.0,,0.49,0.0,17.43,0.0,0.0,0.05,0.0,0.0,0.0,0.59,0.04,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/marionberry-kush
,Ringos Gift,"Flower, Inhalable",,,,,,0.0,0.0,0.0,0.0,0.0,0.040999999999999995,0.0,0.040999999999999995,0.0,0.0,0.034,0.043,0.32799999999999996,0.0,0.131,1.272,,0.151,0.10300000000000001,0.0,0.0,,0.04,0.0,0.66,0.0,0.0,16.35,0.2,0.0,0.1,0.71,0.06,0.01,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/ringos-gift
,Deadhead OG,"Flower, Inhalable",,,,,,0.0,0.009000000000000001,0.005,0.0,0.0,0.048,0.006,0.057,0.002,0.008,0.017,0.095,0.34700000000000003,0.0,0.204,1.6669999999999998,,0.184,0.19899999999999998,0.0,0.0,,0.76,0.0,23.43,0.0,0.0,0.07,0.0,0.0,0.0,0.15,0.05,,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/deadhead-og
,Moolah,"Flower, Inhalable",,,,,,0.003,0.008,0.012,0.0,0.0,0.1,0.008,0.048,0.0,0.06,0.11699999999999999,0.17300000000000001,0.043,0.001,0.426,0.86,,0.064,0.25,0.0,0.0,,0.47,0.0,21.11,0.0,0.0,0.05,0.0,0.0,0.0,0.52,0.0,0.0,https://www.allbud.com/marijuana-strains/hybrid/moolah
,Lemon Cake,"Flower, Inhalable",,,,,,0.019,0.004,0.031,0.018000000000000002,0.001,0.005,0.004,0.04,0.004,0.36700000000000005,0.133,0.177,0.049,0.01,0.467,0.154,,0.075,0.155,0.008,0.002,,0.43,0.0,14.72,0.0,0.0,0.04,0.0,0.0,0.0,0.48,0.02,0.0,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/lemon-cake
,Maui Dawg,"Flower, Inhalable",,,,,,0.024,0.01,0.017,0.004,0.0,0.018000000000000002,0.005,0.034,0.154,0.435,0.051,0.08900000000000001,0.071,0.011000000000000001,0.295,0.11,,0.121,0.35100000000000003,0.008,0.003,,0.74,0.0,18.29,0.0,0.0,0.05,0.0,0.0,0.0,0.15,0.04,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/maui-dawg
,Incredible Hulk,"Sativa, Flower, Inhalable",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.122,0.0,0.0,0.052000000000000005,0.055999999999999994,0.0,0.131,0.295,,0.036000000000000004,0.079,0.0,0.0,,0.96,0.0,17.65,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.08,0.0,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/incredible-hulk
,Green Dream,"Sativa, Flower, Inhalable",,,,,,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.03,0.0,0.0,0.0,0.0,0.22399999999999998,0.0,0.059000000000000004,0.11900000000000001,,0.098,0.043,0.0,0.0,,0.52,0.0,16.89,0.0,0.0,0.02,0.0,0.0,0.0,0.42,0.12,0.0,https://www.allbud.com/marijuana-strains/hybrid/green-dream
,Mimosa,"Flower, Inhalable",,,,,,0.0,0.004,0.006,0.0,0.003,0.11199999999999999,0.0,0.153,0.0,0.006,0.042,0.045,0.013000000000000001,0.0,0.138,0.431,,0.027999999999999997,0.174,0.0,0.0,,0.46,0.0,18.15,0.0,0.0,0.05,0.0,0.0,0.0,0.28,0.09,0.0,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/mimosa
,Bananimal,"Flower, Inhalable",,,,,,0.0,0.022000000000000002,0.0,0.0,0.0,0.0,0.0,0.085,0.028999999999999998,0.005,0.0,0.046,0.185,0.0,0.184,0.175,,0.179,0.564,0.0,0.0,,0.46,0.0,23.77,0.0,0.0,0.05,0.0,0.0,0.0,0.55,0.16,0.0,https://www.allbud.com/marijuana-strains/hybrid/bananimal
,Platinum Calyx,"Flower, Inhalable",,,,,,0.0,0.006,0.006,0.0,0.0,0.0,0.006,0.09699999999999999,0.094,0.004,0.019,0.13,0.23399999999999999,0.0,0.27399999999999997,0.883,,0.083,0.078,0.0,0.0,,0.55,0.0,19.83,0.0,0.0,0.04,0.0,0.0,0.0,0.43,0.1,0.0,https://www.allbud.com/marijuana-strains/hybrid/platinum-calyx
,Ooze - Dazey,"Flower, Inhalable",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.132,0.0,0.0,0.068,0.11900000000000001,0.0,0.239,0.152,,0.106,0.601,0.0,0.0,,1.04,0.0,23.89,0.0,0.0,0.43,0.0,0.0,0.0,0.61,0.17,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/ooze
,3 Kings,"Hybrid, Flower, Inhalable",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.125,0.253,0.023,0.0,0.637,0.19,,0.047,0.33899999999999997,0.0,0.0,,1.16,0.0,20.52,0.0,0.0,0.03,0.0,0.0,0.0,0.42,0.07,0.0,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/3-kings
,Shape Shifter,"Flower, Inhalable",,,,,,0.0,0.006,0.013000000000000001,0.0,0.0,0.0,0.0,0.022000000000000002,0.0,0.003,0.064,0.053,0.331,0.0,0.16399999999999998,1.274,,0.14800000000000002,0.07400000000000001,0.0,0.0,,0.54,0.0,17.94,0.0,0.0,0.03,0.0,0.0,0.0,0.61,0.05,0.0,https://www.allbud.com/marijuana-strains/hybrid/shape-shifter
,White Tahoe Cookies,"Flower, Inhalable",,,,,,0.0,0.015,0.006,0.0,0.003,0.0,0.006999999999999999,0.342,0.0,0.012,0.1,0.272,0.053,0.0,0.6829999999999999,0.457,,0.10400000000000001,0.614,0.0,0.0,,0.58,0.0,26.14,0.0,0.0,0.05,0.0,0.0,0.0,1.4,0.08,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/white-tahoe-cookies
,Gorilla Fuel,"Flower, Inhalable",,,,,,0.0,0.012,0.013000000000000001,0.0,0.01,0.006,0.0,0.12300000000000001,0.002,0.009000000000000001,0.11800000000000001,0.382,0.038,0.0,1.2,0.301,,0.07400000000000001,0.542,0.0,0.0,,0.94,0.0,20.5,0.0,0.0,0.05,0.0,0.0,0.0,0.22,0.05,0.0,https://www.allbud.com/marijuana-strains/hybrid/gorilla-fuel
,Tahoe OG Kush,"Flower, Inhalable",,,,,,0.0,0.011000000000000001,0.013999999999999999,0.0,0.0,0.0,0.0,0.015,0.0,0.008,0.066,0.075,0.04,0.0,0.235,0.115,,0.076,0.409,0.0,0.0,,0.19,0.0,17.3,0.0,0.0,0.04,0.0,0.0,0.0,1.26,0.07,0.0,https://www.allbud.com/marijuana-strains/hybrid/tahoe-og-kush
,Ambrosia,"Sativa, Flower, Inhalable",,,,,,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.469,0.619,0.0,0.096,0.14800000000000002,0.0,0.201,0.09300000000000001,,0.105,0.138,0.0,0.0,,2.19,0.0,16.33,0.0,0.0,,0.0,0.0,0.0,4.31,0.16,0.01,https://www.allbud.com/marijuana-strains/hybrid/ambrosia
,Forum Cookies,"Flower, Inhalable",,,,,,0.0,0.011000000000000001,0.033,0.0,0.0,0.0,0.0,0.155,0.0,0.006999999999999999,0.136,0.52,0.038,0.0,1.3,0.21100000000000002,,0.078,0.585,0.0,0.0,,0.8,0.0,23.24,0.0,0.0,0.05,0.0,0.0,0.0,1.72,0.09,0.04,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/forum-cookies
,Pie Face,"Hybrid, Flower, Inhalable",,,,,,0.0,0.006,0.006,0.0,0.001,0.0,0.0,0.149,0.0,0.005,0.028999999999999998,0.098,0.023,0.0,0.33299999999999996,0.07400000000000001,,0.042,0.21,0.0,0.0,,1.41,0.0,17.76,0.0,0.05,0.04,0.0,0.0,0.0,0.44,0.19,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/pie-face
,Lemon Kush Headband,"Indica, Flower, Inhalable",,,,,,0.0,0.015,0.0,0.0,0.021,0.0,0.0,0.06,0.052000000000000005,0.0,0.013999999999999999,0.075,0.084,0.0,0.24100000000000002,0.11800000000000001,,0.11199999999999999,0.5920000000000001,0.0,0.0,,1.34,0.0,23.93,0.0,0.0,0.02,0.0,0.0,0.0,0.66,0.3,0.0,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/lemon-kush-headband
,Blucifer,"Hybrid, Flower, Inhalable",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057999999999999996,0.0,0.381,0.0,0.11900000000000001,0.027999999999999997,0.0,0.33799999999999997,0.191,,0.047,0.063,0.0,0.0,,1.11,0.0,21.7,0.0,0.0,0.02,0.0,0.0,0.0,0.3,0.15,0.0,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/blucifer
,Snow Monster,"Hybrid, Flower, Inhalable",,,,,,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037000000000000005,0.188,0.0,0.106,0.12300000000000001,,0.142,0.6679999999999999,0.0,0.0,,1.17,0.0,25.29,0.0,0.0,0.04,0.0,0.0,0.07,0.73,0.05,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/snow-monster
,Animal Cookies,"Hybrid, Flower, Inhalable",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.0,0.034,0.32899999999999996,0.016,0.0,0.89,0.226,,0.031,0.198,0.0,0.0,,1.25,0.0,24.15,0.0,0.0,0.06,0.0,0.0,0.0,2.09,0.07,0.01,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/animal-cookies
